article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,year
10.1001+jamacardio.2018.4729.txt,FALSE,,FALSE,,,2019
10.1001+jamacardio.2019.3355.txt,FALSE,,FALSE,,,2019
10.1001+jamanetworkopen.2019.4980.txt,TRUE,data availability statement,FALSE,data sharing statement  jama network open. 2019;2(5):e194980. doi,,2019
10.1001+jamanetworkopen.2019.8898.txt,FALSE,,FALSE,,,2019
10.1001+jamaneurol.2019.0079.txt,FALSE,,FALSE,,,2019
10.1001+jamapsychiatry.2018.4175.txt,FALSE,,FALSE,,,2019
10.1002+1878-0261.12585.txt,FALSE,,FALSE,,,2019
10.1002+adbi.201900080.txt,FALSE,,FALSE,,,2019
10.1002+adem.201900080.txt,FALSE,,FALSE,,,2019
10.1002+adfm.201808961.txt,FALSE,,FALSE,,,2019
10.1002+ajh.25628.txt,FALSE,,FALSE,,,2019
10.1002+ajmg.b.32700.txt,FALSE,,FALSE,,,2019
10.1002+ajmg.b.32719.txt,FALSE,,FALSE,,,2019
10.1002+art.40906.txt,FALSE,,FALSE,,,2019
10.1002+ccd.28300.txt,FALSE,,FALSE,,,2019
10.1002+ciuz.201800862.txt,FALSE,,FALSE,,,2019
10.1002+cyto.a.23781.txt,TRUE,"field-specific repository, data availability statement",FALSE,data are available via https://flowrepository.org/ (frfcm-z2zd and fr-fcm-z2zf).      data availability  20. 21. data are available via https://flowrepository.org/ (frfcm-z2zd and fr-fcm-z2zf,,2019
10.1002+eji.201948124.txt,FALSE,,FALSE,,,2019
10.1002+hed.25384.txt,FALSE,,FALSE,,,2019
10.1002+hep.30782.txt,FALSE,,FALSE,,,2019
10.1002+ijc.32165.txt,FALSE,,FALSE,,,2019
10.1002+jcsm.12388.txt,FALSE,,FALSE,,,2019
10.1002+jcu.22689.txt,FALSE,,FALSE,,,2019
10.1002+jimd.12034.txt,FALSE,,FALSE,,,2019
10.1002+JLB.MA0318-115R.txt,FALSE,,FALSE,,,2019
10.1002+jrs.5596.txt,FALSE,,FALSE,,,2019
10.1002+marc.201800611.txt,FALSE,,FALSE,,,2019
10.1002+mdc3.12805.txt,FALSE,,FALSE,,,2019
10.1002+pat.4331.txt,FALSE,,FALSE,,,2019
10.1002+rcr2.423.txt,FALSE,,FALSE,,,2019
10.1002+star.201800162.txt,FALSE,,FALSE,,,2019
10.1002+term.2755.txt,TRUE,supplement,FALSE,raw data were saved as csv,,2019
10.1002+term.2787.txt,FALSE,,FALSE,,,2019
10.1002+uog.19054.txt,FALSE,,FALSE,,,2019
10.1007+s00003-019-01215-7.txt,FALSE,,FALSE,,,2019
10.1007+s00053-019-0362-0.txt,FALSE,,FALSE,,,2019
10.1007+s00053-019-0372-y.txt,FALSE,,FALSE,,,2019
10.1007+s00053-019-0378-5.txt,FALSE,,FALSE,,,2019
10.1007+s00059-017-4626-6.txt,FALSE,,FALSE,,,2019
10.1007+s00062-017-0651-3.txt,FALSE,,FALSE,,,2019
10.1007+s00063-017-0345-2.txt,FALSE,,FALSE,,,2019
10.1007+s00101-018-0528-0.txt,FALSE,,FALSE,,,2019
10.1007+s00103-019-02983-1.txt,FALSE,,FALSE,,,2019
10.1007+s00106-018-0526-1.txt,FALSE,,FALSE,,,2019
10.1007+s00112-018-0475-5.txt,FALSE,,FALSE,,,2019
10.1007+s00112-019-00794-x.txt,FALSE,,FALSE,,,2019
10.1007+s00112-019-0670-z.txt,FALSE,,FALSE,,,2019
10.1007+s00112-019-0737-x.txt,FALSE,,FALSE,,,2019
10.1007+s00112-019-0738-9.txt,FALSE,,FALSE,,,2019
10.1007+s00112-019-0743-z.txt,FALSE,,FALSE,,,2019
10.1007+s00115-018-0636-8.txt,FALSE,,FALSE,,,2019
10.1007+s00120-019-0940-3.txt,FALSE,,FALSE,,,2019
10.1007+s00129-019-04513-1.txt,FALSE,,FALSE,,,2019
10.1007+s00129-019-4447-1.txt,FALSE,,FALSE,,,2019
10.1007+s00142-018-0240-8.txt,FALSE,,FALSE,,,2019
10.1007+s00142-019-0288-0.txt,FALSE,,FALSE,,,2019
10.1007+s00278-019-0361-1.txt,FALSE,,FALSE,,,2019
10.1007+s00347-019-00967-9.txt,FALSE,,FALSE,,,2019
10.1007+s00380-019-01436-8.txt,FALSE,,FALSE,,,2019
10.1007+s00391-017-1215-5.txt,FALSE,,FALSE,,,2019
10.1007+s00393-019-0660-5.txt,FALSE,,FALSE,,,2019
10.1007+s00398-018-0242-x.txt,FALSE,,FALSE,,,2019
10.1007+s00398-018-0275-1.txt,FALSE,,FALSE,,,2019
10.1007+s00398-018-0284-0.txt,FALSE,,FALSE,,,2019
10.1007+s00398-018-0286-y.txt,FALSE,,FALSE,,,2019
10.1007+s00398-019-0327-1.txt,FALSE,,FALSE,,,2019
10.1007+s00404-018-4945-8.txt,FALSE,,FALSE,,,2019
10.1007+s00406-017-0823-9.txt,FALSE,,FALSE,,,2019
10.1007+s00426-017-0957-4.txt,FALSE,,FALSE,,,2019
10.1007+s00467-018-4188-8.txt,FALSE,,FALSE,,,2019
10.1007+s00481-019-00532-7.txt,FALSE,,FALSE,,,2019
10.1007+s00482-019-0362-6.txt,FALSE,,FALSE,,,2019
10.1007+s00608-018-0640-z.txt,FALSE,,FALSE,,,2019
10.1007+s00701-018-3761-z.txt,FALSE,,FALSE,,,2019
10.1007+s00701-019-03844-1.txt,FALSE,,FALSE,,,2019
10.1007+s00701-019-03915-3.txt,FALSE,,FALSE,,,2019
10.1007+s00701-019-03980-8.txt,FALSE,,FALSE,,,2019
10.1007+s00761-018-0508-7.txt,FALSE,,FALSE,,,2019
10.1007+s00761-018-0518-5.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-00648-x.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0529-x.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0530-4.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0531-3.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0532-2.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0533-1.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0538-9.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0539-8.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0591-4.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0601-6.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0622-1.txt,FALSE,,FALSE,,,2019
10.1007+s00761-019-0638-6.txt,FALSE,,FALSE,,,2019
10.1007+s00772-019-0509-x.txt,FALSE,,FALSE,,,2019
10.1007+s10039-019-00439-y.txt,FALSE,,FALSE,,,2019
10.1007+s10039-019-00446-z.txt,FALSE,,FALSE,,,2019
10.1007+s10389-019-01152-7.txt,FALSE,,FALSE,,,2019
10.1007+s10405-019-0266-2.txt,FALSE,,FALSE,,,2019
10.1007+s11192-019-03051-w.txt,FALSE,,FALSE,,,2019
10.1007+s11192-019-03188-8.txt,FALSE,,FALSE,,,2019
10.1007+s11377-019-0320-y.txt,FALSE,,FALSE,,,2019
10.1007+s11377-019-0323-8.txt,FALSE,,FALSE,,,2019
10.1007+s11377-019-0326-5.txt,FALSE,,FALSE,,,2019
10.1007+s11428-019-0456-x.txt,FALSE,,FALSE,,,2019
10.1007+s11428-019-0471-y.txt,FALSE,,FALSE,,,2019
10.1007+s11553-018-0674-x.txt,FALSE,,FALSE,,,2019
10.1007+s11553-018-0687-5.txt,FALSE,,FALSE,,,2019
10.1007+s11560-019-00373-x.txt,FALSE,,FALSE,,,2019
10.1007+s11560-019-00374-w.txt,FALSE,,FALSE,,,2019
10.1007+s11560-019-00380-y.txt,FALSE,,FALSE,,,2019
10.1007+s11560-019-00381-x.txt,FALSE,,FALSE,,,2019
10.1007+s11560-019-0313-3.txt,FALSE,,FALSE,,,2019
10.1007+s11560-019-0317-z.txt,FALSE,,FALSE,,,2019
10.1007+s11606-018-4774-2.txt,FALSE,,FALSE,,,2019
10.1007+s11654-019-0148-4.txt,FALSE,,FALSE,,,2019
10.1007+s11678-019-0507-3.txt,FALSE,,FALSE,,,2019
10.1007+s11678-019-0513-5.txt,FALSE,,FALSE,,,2019
10.1007+s11678-019-0520-6.txt,FALSE,,FALSE,,,2019
10.1007+s11678-019-0521-5.txt,FALSE,,FALSE,,,2019
10.1007+s11757-018-00511-6.txt,FALSE,,FALSE,,,2019
10.1007+s11757-019-00521-y.txt,FALSE,,FALSE,,,2019
10.1007+s11757-019-00528-5.txt,FALSE,,FALSE,,,2019
10.1007+s12016-016-8542-y.txt,FALSE,,FALSE,,,2019
10.1007+s12038-019-9923-1.txt,FALSE,,FALSE,,,2019
10.1007+s12126-018-9327-9.txt,FALSE,,FALSE,,,2019
10.1007+s12181-019-00347-2.txt,FALSE,,FALSE,,,2019
10.1007+s12181-019-0300-y.txt,FALSE,,FALSE,,,2019
10.1007+s12181-019-0301-x.txt,FALSE,,FALSE,,,2019
10.1007+s12181-019-0335-0.txt,FALSE,,FALSE,,,2019
10.1007+s12181-019-0336-z.txt,FALSE,,FALSE,,,2019
10.1007+s12181-019-0342-1.txt,FALSE,,FALSE,,,2019
10.1007+s12253-017-0360-x.txt,TRUE,supplement,FALSE,all data have been displayed in table 1,,2019
10.1007+s12262-018-1784-6.txt,FALSE,,FALSE,,,2019
10.1007+s12285-018-0180-3.txt,FALSE,,FALSE,,,2019
10.1007+s12410-019-9493-5.txt,FALSE,,FALSE,,,2019
10.1007+s12631-019-0182-7.txt,FALSE,,FALSE,,,2019
10.1007+s13566-020-00413-3.txt,FALSE,,FALSE,,,2019
10.1007+s15007-019-1847-4.txt,FALSE,,FALSE,,,2019
10.1007+s40495-019-00173-w.txt,FALSE,,FALSE,,,2019
10.1007+s40629-019-00109-2.txt,FALSE,,FALSE,,,2019
10.1007+s40629-019-0092-4.txt,FALSE,,FALSE,,,2019
10.1007+s40629-019-0097-z.txt,FALSE,,FALSE,,,2019
10.1007+s40629-019-0100-8.txt,FALSE,,FALSE,,,2019
10.1007+s40664-019-00362-w.txt,FALSE,,FALSE,,,2019
10.1007+s42212-019-0188-2.txt,FALSE,,FALSE,,,2019
10.1016+j.celrep.2019.08.065.txt,FALSE,,FALSE,,,2019
10.1016+j.ijcard.2018.11.114.txt,FALSE,,FALSE,,,2019
